"instance_id","group","seed","env_id","algorithm","output_algorithm","migd","mhv","art","nigd"
"P3_L_01","Small-L","3","6","CI-DMOEA","CI-DMOEA","0.06775273","0.67373636","3.07876364","-0.01836655"
"P3_L_01","Small-L","3","7","CI-DMOEA","CI-DMOEA","0.06793818","0.67100909","3.08719091","-0.01831664"
"P3_L_01","Small-L","3","8","CI-DMOEA","CI-DMOEA","0.06812364","0.66828182","3.09561818","-0.01826673"
"P3_L_01","Small-L","3","9","CI-DMOEA","CI-DMOEA","0.06830909","0.66555455","3.10404545","-0.01821682"
"P3_L_01","Small-L","3","10","CI-DMOEA","CI-DMOEA","0.06849455","0.66282727","3.11247273","-0.01816691"
"P3_L_01","Small-L","3","1","DG-DMOEA","DG-DMOEA","0.06839782","0.67697273","4.13728182","0.01434782"
"P3_L_01","Small-L","3","2","DG-DMOEA","DG-DMOEA","0.06858764","0.67424545","4.14876364","0.01438764"
"P3_L_01","Small-L","3","3","DG-DMOEA","DG-DMOEA","0.06877745","0.67151818","4.16024545","0.01442745"
"P3_L_01","Small-L","3","4","DG-DMOEA","DG-DMOEA","0.06896727","0.66879091","4.17172727","0.01446727"
"P3_L_01","Small-L","3","5","DG-DMOEA","DG-DMOEA","0.06915709","0.66606364","4.18320909","0.01450709"
"P3_L_01","Small-L","3","6","DG-DMOEA","DG-DMOEA","0.06934691","0.66333636","4.19469091","0.01454691"
"P3_L_01","Small-L","3","7","DG-DMOEA","DG-DMOEA","0.06953673","0.66060909","4.20617273","0.01458673"
"P3_L_01","Small-L","3","8","DG-DMOEA","DG-DMOEA","0.06972655","0.65788182","4.21765455","0.01462655"
"P3_L_01","Small-L","3","9","DG-DMOEA","DG-DMOEA","0.06991636","0.65515455","4.22913636","0.01466636"
"P3_L_01","Small-L","3","10","DG-DMOEA","DG-DMOEA","0.07010618","0.65242727","4.24061818","0.01470618"
"P3_L_01","Small-L","3","1","SET","SET","0.079994","0.63187273","2.12269091","0.05316555"
"P3_L_01","Small-L","3","2","SET","SET","0.080216","0.62914545","2.12858182","0.05331309"
"P3_L_01","Small-L","3","3","SET","SET","0.080438","0.62641818","2.13447273","0.05346064"
"P3_L_01","Small-L","3","4","SET","SET","0.08066","0.62369091","2.14036364","0.05360818"
"P3_L_01","Small-L","3","5","SET","SET","0.080882","0.62096364","2.14625455","0.05375573"
"P3_L_01","Small-L","3","6","SET","SET","0.081104","0.61823636","2.15214545","0.05390327"
"P3_L_01","Small-L","3","7","SET","SET","0.081326","0.61550909","2.15803636","0.05405082"
"P3_L_01","Small-L","3","8","SET","SET","0.081548","0.61278182","2.16392727","0.05419836"
"P3_L_01","Small-L","3","9","SET","SET","0.08177","0.61005455","2.16981818","0.05434591"
"P3_L_01","Small-L","3","10","SET","SET","0.081992","0.60732727","2.17570909","0.05449345"
"P3_L_01","Small-L","3","1","KTS-DMOEA","KTS-DMOEA","0.07606309","0.65117273","2.60422727","0.03125073"
"P3_L_01","Small-L","3","2","KTS-DMOEA","KTS-DMOEA","0.07627418","0.64844545","2.61145455","0.03133745"
"P3_L_01","Small-L","3","3","KTS-DMOEA","KTS-DMOEA","0.07648527","0.64571818","2.61868182","0.03142418"
"P3_L_01","Small-L","3","4","KTS-DMOEA","KTS-DMOEA","0.07669636","0.64299091","2.62590909","0.03151091"
"P3_L_01","Small-L","3","5","KTS-DMOEA","KTS-DMOEA","0.07690745","0.64026364","2.63313636","0.03159764"
"P3_L_01","Small-L","3","6","KTS-DMOEA","KTS-DMOEA","0.07711855","0.63753636","2.64036364","0.03168436"
"P3_L_01","Small-L","3","7","KTS-DMOEA","KTS-DMOEA","0.07732964","0.63480909","2.64759091","0.03177109"
"P3_L_01","Small-L","3","8","KTS-DMOEA","KTS-DMOEA","0.07754073","0.63208182","2.65481818","0.03185782"
"P3_L_01","Small-L","3","9","KTS-DMOEA","KTS-DMOEA","0.07775182","0.62935455","2.66204545","0.03194455"
"P3_L_01","Small-L","3","10","KTS-DMOEA","KTS-DMOEA","0.07796291","0.62662727","2.66927273","0.03203127"
"P3_L_01","Small-L","3","1","CBT","CBT","0.06250145","0.71407273","2.22096364","-0.02146445"
"P3_L_01","Small-L","3","2","CBT","CBT","0.06267491","0.71134545","2.22712727","-0.02140691"
"P3_L_01","Small-L","3","3","CBT","CBT","0.06284836","0.70861818","2.23329091","-0.02134936"
"P3_L_01","Small-L","3","4","CBT","CBT","0.06302182","0.70589091","2.23945455","-0.02129182"
"P3_L_01","Small-L","3","5","CBT","CBT","0.06319527","0.70316364","2.24561818","-0.02123427"
"P3_L_01","Small-L","3","6","CBT","CBT","0.06336873","0.70043636","2.25178182","-0.02117673"
"P3_L_01","Small-L","3","7","CBT","CBT","0.06354218","0.69770909","2.25794545","-0.02111918"
"P3_L_01","Small-L","3","8","CBT","CBT","0.06371564","0.69498182","2.26410909","-0.02106164"
"P3_L_01","Small-L","3","9","CBT","CBT","0.06388909","0.69225455","2.27027273","-0.02100409"
"P3_L_01","Small-L","3","10","CBT","CBT","0.06406255","0.68952727","2.27643636","-0.02094655"
"P3_L_01","Small-L","3","1","SMT-DLB","SMT-DLB","0.06043773","0.73207273","2.53543636","-0.05157573"
"P3_L_01","Small-L","3","2","SMT-DLB","SMT-DLB","0.06060545","0.72934545","2.54247273","-0.05143745"
"P3_L_01","Small-L","3","3","SMT-DLB","SMT-DLB","0.06077318","0.72661818","2.54950909","-0.05129918"
"P3_L_01","Small-L","3","4","SMT-DLB","SMT-DLB","0.06094091","0.72389091","2.55654545","-0.05116091"
"P3_L_01","Small-L","3","5","SMT-DLB","SMT-DLB","0.06110864","0.72116364","2.56358182","-0.05102264"
"P3_L_01","Small-L","3","6","SMT-DLB","SMT-DLB","0.06127636","0.71843636","2.57061818","-0.05088436"
"P3_L_01","Small-L","3","7","SMT-DLB","SMT-DLB","0.06144409","0.71570909","2.57765455","-0.05074609"
"P3_L_01","Small-L","3","8","SMT-DLB","SMT-DLB","0.06161182","0.71298182","2.58469091","-0.05060782"
"P3_L_01","Small-L","3","9","SMT-DLB","SMT-DLB","0.06177955","0.71025455","2.59172727","-0.05046955"
"P3_L_01","Small-L","3","10","SMT-DLB","SMT-DLB","0.06194727","0.70752727","2.59876364","-0.05033127"
"P3_L_01","Small-L","4","1","CI-DMOEA","CI-DMOEA","0.06700679","0.68470606","3.04486727","-0.01856729"
"P3_L_01","Small-L","4","2","CI-DMOEA","CI-DMOEA","0.06719224","0.68197879","3.05329455","-0.01851738"
"P3_L_01","Small-L","4","3","CI-DMOEA","CI-DMOEA","0.0673777","0.67925152","3.06172182","-0.01846747"
"P3_L_01","Small-L","4","4","CI-DMOEA","CI-DMOEA","0.06756315","0.67652424","3.07014909","-0.01841756"
"P3_L_01","Small-L","4","5","CI-DMOEA","CI-DMOEA","0.06774861","0.67379697","3.07857636","-0.01836765"
"P3_L_01","Small-L","4","6","CI-DMOEA","CI-DMOEA","0.06793406","0.6710697","3.08700364","-0.01831775"
"P3_L_01","Small-L","4","7","CI-DMOEA","CI-DMOEA","0.06811952","0.66834242","3.09543091","-0.01826784"
"P3_L_01","Small-L","4","8","CI-DMOEA","CI-DMOEA","0.06830497","0.66561515","3.10385818","-0.01821793"
"P3_L_01","Small-L","4","9","CI-DMOEA","CI-DMOEA","0.06849042","0.66288788","3.11228545","-0.01816802"
"P3_L_01","Small-L","4","10","CI-DMOEA","CI-DMOEA","0.06867588","0.66016061","3.12071273","-0.01811811"
"P3_L_01","Small-L","4","1","DG-DMOEA","DG-DMOEA","0.06858342","0.67430606","4.14850848","0.01438675"
"P3_L_01","Small-L","4","2","DG-DMOEA","DG-DMOEA","0.06877324","0.67157879","4.1599903","0.01442657"
"P3_L_01","Small-L","4","3","DG-DMOEA","DG-DMOEA","0.06896305","0.66885152","4.17147212","0.01446639"
"P3_L_01","Small-L","4","4","DG-DMOEA","DG-DMOEA","0.06915287","0.66612424","4.18295394","0.01450621"
"P3_L_01","Small-L","4","5","DG-DMOEA","DG-DMOEA","0.06934269","0.66339697","4.19443576","0.01454602"
"P3_L_01","Small-L","4","6","DG-DMOEA","DG-DMOEA","0.06953251","0.6606697","4.20591758","0.01458584"
"P3_L_01","Small-L","4","7","DG-DMOEA","DG-DMOEA","0.06972233","0.65794242","4.21739939","0.01462566"
"P3_L_01","Small-L","4","8","DG-DMOEA","DG-DMOEA","0.06991215","0.65521515","4.22888121","0.01466548"
"P3_L_01","Small-L","4","9","DG-DMOEA","DG-DMOEA","0.07010196","0.65248788","4.24036303","0.0147053"
"P3_L_01","Small-L","4","10","DG-DMOEA","DG-DMOEA","0.07029178","0.64976061","4.25184485","0.01474512"
"P3_L_01","Small-L","4","1","SET","SET","0.08021107","0.62920606","2.12845091","0.05330981"
"P3_L_01","Small-L","4","2","SET","SET","0.08043307","0.62647879","2.13434182","0.05345736"
"P3_L_01","Small-L","4","3","SET","SET","0.08065507","0.62375152","2.14023273","0.0536049"
"P3_L_01","Small-L","4","4","SET","SET","0.08087707","0.62102424","2.14612364","0.05375245"
"P3_L_01","Small-L","4","5","SET","SET","0.08109907","0.61829697","2.15201455","0.05389999"
"P3_L_01","Small-L","4","6","SET","SET","0.08132107","0.6155697","2.15790545","0.05404754"
"P3_L_01","Small-L","4","7","SET","SET","0.08154307","0.61284242","2.16379636","0.05419508"
"P3_L_01","Small-L","4","8","SET","SET","0.08176507","0.61011515","2.16968727","0.05434263"
"P3_L_01","Small-L","4","9","SET","SET","0.08198707","0.60738788","2.17557818","0.05449018"
"P3_L_01","Small-L","4","10","SET","SET","0.08220907","0.60466061","2.18146909","0.05463772"
"P3_L_01","Small-L","4","1","KTS-DMOEA","KTS-DMOEA","0.07626949","0.64850606","2.61129394","0.03133553"
"P3_L_01","Small-L","4","2","KTS-DMOEA","KTS-DMOEA","0.07648058","0.64577879","2.61852121","0.03142225"
"P3_L_01","Small-L","4","3","KTS-DMOEA","KTS-DMOEA","0.07669167","0.64305152","2.62574848","0.03150898"
"P3_L_01","Small-L","4","4","KTS-DMOEA","KTS-DMOEA","0.07690276","0.64032424","2.63297576","0.03159571"
"P3_L_01","Small-L","4","5","KTS-DMOEA","KTS-DMOEA","0.07711385","0.63759697","2.64020303","0.03168244"
"P3_L_01","Small-L","4","6","KTS-DMOEA","KTS-DMOEA","0.07732495","0.6348697","2.6474303","0.03176916"
"P3_L_01","Small-L","4","7","KTS-DMOEA","KTS-DMOEA","0.07753604","0.63214242","2.65465758","0.03185589"
"P3_L_01","Small-L","4","8","KTS-DMOEA","KTS-DMOEA","0.07774713","0.62941515","2.66188485","0.03194262"
"P3_L_01","Small-L","4","9","KTS-DMOEA","KTS-DMOEA","0.07795822","0.62668788","2.66911212","0.03202935"
"P3_L_01","Small-L","4","10","KTS-DMOEA","KTS-DMOEA","0.07816931","0.62396061","2.67633939","0.03211607"
"P3_L_01","Small-L","4","1","CBT","CBT","0.06267105","0.71140606","2.2269903","-0.02140819"
"P3_L_01","Small-L","4","2","CBT","CBT","0.06284451","0.70867879","2.23315394","-0.02135064"
"P3_L_01","Small-L","4","3","CBT","CBT","0.06301796","0.70595152","2.23931758","-0.0212931"
"P3_L_01","Small-L","4","4","CBT","CBT","0.06319142","0.70322424","2.24548121","-0.02123555"
"P3_L_01","Small-L","4","5","CBT","CBT","0.06336487","0.70049697","2.25164485","-0.02117801"
"P3_L_01","Small-L","4","6","CBT","CBT","0.06353833","0.6977697","2.25780848","-0.02112046"
"P3_L_01","Small-L","4","7","CBT","CBT","0.06371178","0.69504242","2.26397212","-0.02106292"
"P3_L_01","Small-L","4","8","CBT","CBT","0.06388524","0.69231515","2.27013576","-0.02100537"
"P3_L_01","Small-L","4","9","CBT","CBT","0.06405869","0.68958788","2.27629939","-0.02094782"
"P3_L_01","Small-L","4","10","CBT","CBT","0.06423215","0.68686061","2.28246303","-0.02089028"
"P3_L_01","Small-L","4","1","SMT-DLB","SMT-DLB","0.06060173","0.72940606","2.54231636","-0.05144053"
"P3_L_01","Small-L","4","2","SMT-DLB","SMT-DLB","0.06076945","0.72667879","2.54935273","-0.05130225"
"P3_L_01","Small-L","4","3","SMT-DLB","SMT-DLB","0.06093718","0.72395152","2.55638909","-0.05116398"
"P3_L_01","Small-L","4","4","SMT-DLB","SMT-DLB","0.06110491","0.72122424","2.56342545","-0.05102571"
"P3_L_01","Small-L","4","5","SMT-DLB","SMT-DLB","0.06127264","0.71849697","2.57046182","-0.05088744"
"P3_L_01","Small-L","4","6","SMT-DLB","SMT-DLB","0.06144036","0.7157697","2.57749818","-0.05074916"
"P3_L_01","Small-L","4","7","SMT-DLB","SMT-DLB","0.06160809","0.71304242","2.58453455","-0.05061089"
"P3_L_01","Small-L","4","8","SMT-DLB","SMT-DLB","0.06177582","0.71031515","2.59157091","-0.05047262"
"P3_L_01","Small-L","4","9","SMT-DLB","SMT-DLB","0.06194355","0.70758788","2.59860727","-0.05033435"
"P3_L_01","Small-L","4","10","SMT-DLB","SMT-DLB","0.06211127","0.70486061","2.60564364","-0.05019607"
"P3_L_01","Small-L","5","1","CI-DMOEA","CI-DMOEA","0.06718812","0.68203939","3.05310727","-0.01851849"
"P3_L_01","Small-L","5","2","CI-DMOEA","CI-DMOEA","0.06737358","0.67931212","3.06153455","-0.01846858"
"P3_L_01","Small-L","5","3","CI-DMOEA","CI-DMOEA","0.06755903","0.67658485","3.06996182","-0.01841867"
"P3_L_01","Small-L","5","4","CI-DMOEA","CI-DMOEA","0.06774448","0.67385758","3.07838909","-0.01836876"
"P3_L_01","Small-L","5","5","CI-DMOEA","CI-DMOEA","0.06792994","0.6711303","3.08681636","-0.01831885"
"P3_L_01","Small-L","5","6","CI-DMOEA","CI-DMOEA","0.06811539","0.66840303","3.09524364","-0.01826895"
"P3_L_01","Small-L","5","7","CI-DMOEA","CI-DMOEA","0.06830085","0.66567576","3.10367091","-0.01821904"
"P3_L_01","Small-L","5","8","CI-DMOEA","CI-DMOEA","0.0684863","0.66294848","3.11209818","-0.01816913"
"P3_L_01","Small-L","5","9","CI-DMOEA","CI-DMOEA","0.06867176","0.66022121","3.12052545","-0.01811922"
"P3_L_01","Small-L","5","10","CI-DMOEA","CI-DMOEA","0.06885721","0.65749394","3.12895273","-0.01806931"
"P3_L_01","Small-L","5","1","DG-DMOEA","DG-DMOEA","0.06876902","0.67163939","4.15973515","0.01442568"
"P3_L_01","Small-L","5","2","DG-DMOEA","DG-DMOEA","0.06895884","0.66891212","4.17121697","0.0144655"
"P3_L_01","Small-L","5","3","DG-DMOEA","DG-DMOEA","0.06914865","0.66618485","4.18269879","0.01450532"
"P3_L_01","Small-L","5","4","DG-DMOEA","DG-DMOEA","0.06933847","0.66345758","4.19418061","0.01454514"
"P3_L_01","Small-L","5","5","DG-DMOEA","DG-DMOEA","0.06952829","0.6607303","4.20566242","0.01458496"
"P3_L_01","Small-L","5","6","DG-DMOEA","DG-DMOEA","0.06971811","0.65800303","4.21714424","0.01462478"
"P3_L_01","Small-L","5","7","DG-DMOEA","DG-DMOEA","0.06990793","0.65527576","4.22862606","0.01466459"
"P3_L_01","Small-L","5","8","DG-DMOEA","DG-DMOEA","0.07009775","0.65254848","4.24010788","0.01470441"
"P3_L_01","Small-L","5","9","DG-DMOEA","DG-DMOEA","0.07028756","0.64982121","4.2515897","0.01474423"
"P3_L_01","Small-L","5","10","DG-DMOEA","DG-DMOEA","0.07047738","0.64709394","4.26307152","0.01478405"
"P3_L_01","Small-L","5","1","SET","SET","0.08042813","0.62653939","2.13421091","0.05345408"
"P3_L_01","Small-L","5","2","SET","SET","0.08065013","0.62381212","2.14010182","0.05360162"
"P3_L_01","Small-L","5","3","SET","SET","0.08087213","0.62108485","2.14599273","0.05374917"
"P3_L_01","Small-L","5","4","SET","SET","0.08109413","0.61835758","2.15188364","0.05389672"
"P3_L_01","Small-L","5","5","SET","SET","0.08131613","0.6156303","2.15777455","0.05404426"
"P3_L_01","Small-L","5","6","SET","SET","0.08153813","0.61290303","2.16366545","0.05419181"
"P3_L_01","Small-L","5","7","SET","SET","0.08176013","0.61017576","2.16955636","0.05433935"
"P3_L_01","Small-L","5","8","SET","SET","0.08198213","0.60744848","2.17544727","0.0544869"
"P3_L_01","Small-L","5","9","SET","SET","0.08220413","0.60472121","2.18133818","0.05463444"
"P3_L_01","Small-L","5","10","SET","SET","0.08242613","0.60199394","2.18722909","0.05478199"
"P3_L_01","Small-L","5","1","KTS-DMOEA","KTS-DMOEA","0.07647589","0.64583939","2.61836061","0.03142033"
"P3_L_01","Small-L","5","2","KTS-DMOEA","KTS-DMOEA","0.07668698","0.64311212","2.62558788","0.03150705"
"P3_L_01","Small-L","5","3","KTS-DMOEA","KTS-DMOEA","0.07689807","0.64038485","2.63281515","0.03159378"
"P3_L_01","Small-L","5","4","KTS-DMOEA","KTS-DMOEA","0.07710916","0.63765758","2.64004242","0.03168051"
"P3_L_01","Small-L","5","5","KTS-DMOEA","KTS-DMOEA","0.07732025","0.6349303","2.6472697","0.03176724"
"P3_L_01","Small-L","5","6","KTS-DMOEA","KTS-DMOEA","0.07753135","0.63220303","2.65449697","0.03185396"
"P3_L_01","Small-L","5","7","KTS-DMOEA","KTS-DMOEA","0.07774244","0.62947576","2.66172424","0.03194069"
"P3_L_01","Small-L","5","8","KTS-DMOEA","KTS-DMOEA","0.07795353","0.62674848","2.66895152","0.03202742"
"P3_L_01","Small-L","5","9","KTS-DMOEA","KTS-DMOEA","0.07816462","0.62402121","2.67617879","0.03211415"
"P3_L_01","Small-L","5","10","KTS-DMOEA","KTS-DMOEA","0.07837571","0.62129394","2.68340606","0.03220087"
"P3_L_01","Small-L","5","1","CBT","CBT","0.06284065","0.70873939","2.23301697","-0.02135192"
"P3_L_01","Small-L","5","2","CBT","CBT","0.06301411","0.70601212","2.23918061","-0.02129438"
"P3_L_01","Small-L","5","3","CBT","CBT","0.06318756","0.70328485","2.24534424","-0.02123683"
"P3_L_01","Small-L","5","4","CBT","CBT","0.06336102","0.70055758","2.25150788","-0.02117928"
"P3_L_01","Small-L","5","5","CBT","CBT","0.06353447","0.6978303","2.25767152","-0.02112174"
"P3_L_01","Small-L","5","6","CBT","CBT","0.06370793","0.69510303","2.26383515","-0.02106419"
"P3_L_01","Small-L","5","7","CBT","CBT","0.06388138","0.69237576","2.26999879","-0.02100665"
"P3_L_01","Small-L","5","8","CBT","CBT","0.06405484","0.68964848","2.27616242","-0.0209491"
"P3_L_01","Small-L","5","9","CBT","CBT","0.06422829","0.68692121","2.28232606","-0.02089156"
"P3_L_01","Small-L","5","10","CBT","CBT","0.06440175","0.68419394","2.2884897","-0.02083401"
"P3_L_01","Small-L","5","1","SMT-DLB","SMT-DLB","0.06076573","0.72673939","2.54919636","-0.05130533"
"P3_L_01","Small-L","5","2","SMT-DLB","SMT-DLB","0.06093345","0.72401212","2.55623273","-0.05116705"
"P3_L_01","Small-L","5","3","SMT-DLB","SMT-DLB","0.06110118","0.72128485","2.56326909","-0.05102878"
"P3_L_01","Small-L","5","4","SMT-DLB","SMT-DLB","0.06126891","0.71855758","2.57030545","-0.05089051"
"P3_L_01","Small-L","5","5","SMT-DLB","SMT-DLB","0.06143664","0.7158303","2.57734182","-0.05075224"
"P3_L_01","Small-L","5","6","SMT-DLB","SMT-DLB","0.06160436","0.71310303","2.58437818","-0.05061396"
"P3_L_01","Small-L","5","7","SMT-DLB","SMT-DLB","0.06177209","0.71037576","2.59141455","-0.05047569"
"P3_L_01","Small-L","5","8","SMT-DLB","SMT-DLB","0.06193982","0.70764848","2.59845091","-0.05033742"
"P3_L_01","Small-L","5","9","SMT-DLB","SMT-DLB","0.06210755","0.70492121","2.60548727","-0.05019915"
"P3_L_01","Small-L","5","10","SMT-DLB","SMT-DLB","0.06227527","0.70219394","2.61252364","-0.05006087"
"P3_L_01","Small-L","6","1","CI-DMOEA","CI-DMOEA","0.06736945","0.67937273","3.06134727","-0.01846969"
"P3_L_01","Small-L","6","2","CI-DMOEA","CI-DMOEA","0.06755491","0.67664545","3.06977455","-0.01841978"
"P3_L_01","Small-L","6","3","CI-DMOEA","CI-DMOEA","0.06774036","0.67391818","3.07820182","-0.01836987"
"P3_L_01","Small-L","6","4","CI-DMOEA","CI-DMOEA","0.06792582","0.67119091","3.08662909","-0.01831996"
"P3_L_01","Small-L","6","5","CI-DMOEA","CI-DMOEA","0.06811127","0.66846364","3.09505636","-0.01827005"
"P3_L_01","Small-L","6","6","CI-DMOEA","CI-DMOEA","0.06829673","0.66573636","3.10348364","-0.01822015"
"P3_L_01","Small-L","6","7","CI-DMOEA","CI-DMOEA","0.06848218","0.66300909","3.11191091","-0.01817024"
"P3_L_01","Small-L","6","8","CI-DMOEA","CI-DMOEA","0.06866764","0.66028182","3.12033818","-0.01812033"
"P3_L_01","Small-L","6","9","CI-DMOEA","CI-DMOEA","0.06885309","0.65755455","3.12876545","-0.01807042"
"P3_L_01","Small-L","6","10","CI-DMOEA","CI-DMOEA","0.06903855","0.65482727","3.13719273","-0.01802051"
"P3_L_01","Small-L","6","1","DG-DMOEA","DG-DMOEA","0.06895462","0.66897273","4.17096182","0.01446462"
"P3_L_01","Small-L","6","2","DG-DMOEA","DG-DMOEA","0.06914444","0.66624545","4.18244364","0.01450444"
"P3_L_01","Small-L","6","3","DG-DMOEA","DG-DMOEA","0.06933425","0.66351818","4.19392545","0.01454425"
"P3_L_01","Small-L","6","4","DG-DMOEA","DG-DMOEA","0.06952407","0.66079091","4.20540727","0.01458407"
"P3_L_01","Small-L","6","5","DG-DMOEA","DG-DMOEA","0.06971389","0.65806364","4.21688909","0.01462389"
"P3_L_01","Small-L","6","6","DG-DMOEA","DG-DMOEA","0.06990371","0.65533636","4.22837091","0.01466371"
"P3_L_01","Small-L","6","7","DG-DMOEA","DG-DMOEA","0.07009353","0.65260909","4.23985273","0.01470353"
"P3_L_01","Small-L","6","8","DG-DMOEA","DG-DMOEA","0.07028335","0.64988182","4.25133455","0.01474335"
"P3_L_01","Small-L","6","9","DG-DMOEA","DG-DMOEA","0.07047316","0.64715455","4.26281636","0.01478316"
"P3_L_01","Small-L","6","10","DG-DMOEA","DG-DMOEA","0.07066298","0.64442727","4.27429818","0.01482298"
"P3_L_01","Small-L","6","1","SET","SET","0.0806452","0.62387273","2.13997091","0.05359835"
"P3_L_01","Small-L","6","2","SET","SET","0.0808672","0.62114545","2.14586182","0.05374589"
"P3_L_01","Small-L","6","3","SET","SET","0.0810892","0.61841818","2.15175273","0.05389344"
"P3_L_01","Small-L","6","4","SET","SET","0.0813112","0.61569091","2.15764364","0.05404098"
"P3_L_01","Small-L","6","5","SET","SET","0.0815332","0.61296364","2.16353455","0.05418853"
"P3_L_01","Small-L","6","6","SET","SET","0.0817552","0.61023636","2.16942545","0.05433607"
"P3_L_01","Small-L","6","7","SET","SET","0.0819772","0.60750909","2.17531636","0.05448362"
"P3_L_01","Small-L","6","8","SET","SET","0.0821992","0.60478182","2.18120727","0.05463116"
"P3_L_01","Small-L","6","9","SET","SET","0.0824212","0.60205455","2.18709818","0.05477871"
"P3_L_01","Small-L","6","10","SET","SET","0.0826432","0.59932727","2.19298909","0.05492625"
"P3_L_01","Small-L","6","1","KTS-DMOEA","KTS-DMOEA","0.07668229","0.64317273","2.62542727","0.03150513"
"P3_L_01","Small-L","6","2","KTS-DMOEA","KTS-DMOEA","0.07689338","0.64044545","2.63265455","0.03159185"
"P3_L_01","Small-L","6","3","KTS-DMOEA","KTS-DMOEA","0.07710447","0.63771818","2.63988182","0.03167858"
"P3_L_01","Small-L","6","4","KTS-DMOEA","KTS-DMOEA","0.07731556","0.63499091","2.64710909","0.03176531"
"P3_L_01","Small-L","6","5","KTS-DMOEA","KTS-DMOEA","0.07752665","0.63226364","2.65433636","0.03185204"
