"figure","group","algorithm","output_algorithm","env_id","generation","migd"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","1","19","0.03616026"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","1","20","0.0360724"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","0","0.0419692"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","1","0.04156564"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","2","0.04117049"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","3","0.04078402"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","4","0.04040655"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","5","0.0400384"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","6","0.03967995"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","7","0.0393316"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","8","0.03899381"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","9","0.03866711"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","10","0.03835208"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","11","0.03804943"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","12","0.03775995"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","13","0.03748462"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","14","0.03722462"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","15","0.03698145"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","16","0.03675708"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","17","0.03655422"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","18","0.03637706"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","19","0.03623306"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","2","20","0.0361452"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","0","0.042042"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","1","0.04163844"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","2","0.04124329"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","3","0.04085682"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","4","0.04047935"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","5","0.0401112"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","6","0.03975275"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","7","0.0394044"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","8","0.03906661"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","9","0.03873991"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","10","0.03842488"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","11","0.03812223"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","12","0.03783275"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","13","0.03755742"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","14","0.03729742"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","15","0.03705425"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","16","0.03682988"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","17","0.03662702"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","18","0.03644986"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","19","0.03630586"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","3","20","0.036218"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","0","0.0421148"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","1","0.04171124"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","2","0.04131609"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","3","0.04092962"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","4","0.04055215"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","5","0.040184"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","6","0.03982555"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","7","0.0394772"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","8","0.03913941"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","9","0.03881271"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","10","0.03849768"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","11","0.03819503"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","12","0.03790555"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","13","0.03763022"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","14","0.03737022"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","15","0.03712705"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","16","0.03690268"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","17","0.03669982"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","18","0.03652266"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","19","0.03637866"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","4","20","0.0362908"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","0","0.0421876"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","1","0.04178404"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","2","0.04138889"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","3","0.04100242"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","4","0.04062495"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","5","0.0402568"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","6","0.03989835"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","7","0.03955"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","8","0.03921221"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","9","0.03888551"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","10","0.03857048"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","11","0.03826783"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","12","0.03797835"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","13","0.03770302"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","14","0.03744302"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","15","0.03719985"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","16","0.03697548"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","17","0.03677262"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","18","0.03659546"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","19","0.03645146"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","5","20","0.0363636"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","0","0.0422604"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","1","0.04185684"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","2","0.04146169"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","3","0.04107522"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","4","0.04069775"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","5","0.0403296"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","6","0.03997115"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","7","0.0396228"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","8","0.03928501"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","9","0.03895831"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","10","0.03864328"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","11","0.03834063"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","12","0.03805115"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","13","0.03777582"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","14","0.03751582"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","15","0.03727265"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","16","0.03704828"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","17","0.03684542"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","18","0.03666826"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","19","0.03652426"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","6","20","0.0364364"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","0","0.0423332"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","1","0.04192964"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","2","0.04153449"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","3","0.04114802"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","4","0.04077055"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","5","0.0404024"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","6","0.04004395"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","7","0.0396956"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","8","0.03935781"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","9","0.03903111"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","10","0.03871608"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","11","0.03841343"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","12","0.03812395"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","13","0.03784862"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","14","0.03758862"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","15","0.03734545"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","16","0.03712108"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","17","0.03691822"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","18","0.03674106"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","19","0.03659706"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","7","20","0.0365092"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","0","0.042406"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","1","0.04200244"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","2","0.04160729"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","3","0.04122082"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","4","0.04084335"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","5","0.0404752"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","6","0.04011675"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","7","0.0397684"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","8","0.03943061"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","9","0.03910391"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","10","0.03878888"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","11","0.03848623"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","12","0.03819675"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","13","0.03792142"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","14","0.03766142"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","15","0.03741825"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","16","0.03719388"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","17","0.03699102"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","18","0.03681386"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","19","0.03666986"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","8","20","0.036582"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","0","0.0424788"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","1","0.04207524"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","2","0.04168009"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","3","0.04129362"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","4","0.04091615"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","5","0.040548"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","6","0.04018955"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","7","0.0398412"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","8","0.03950341"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","9","0.03917671"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","10","0.03886168"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","11","0.03855903"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","12","0.03826955"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","13","0.03799422"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","14","0.03773422"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","15","0.03749105"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","16","0.03726668"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","17","0.03706382"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","18","0.03688666"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","19","0.03674266"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","9","20","0.0366548"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","0","0.0425516"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","1","0.04214804"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","2","0.04175289"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","3","0.04136642"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","4","0.04098895"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","5","0.0406208"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","6","0.04026235"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","7","0.039914"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","8","0.03957621"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","9","0.03924951"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","10","0.03893448"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","11","0.03863183"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","12","0.03834235"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","13","0.03806702"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","14","0.03780702"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","15","0.03756385"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","16","0.03733948"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","17","0.03713662"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","18","0.03695946"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","19","0.03681546"
"fig-convergence","Small-H","SMT-DLB","SMT-DLB","10","20","0.0367276"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","0","0.0641763"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","1","0.06325207"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","2","0.0623471"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","3","0.06146203"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","4","0.06059756"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","5","0.05975443"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","6","0.05893351"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","7","0.05813572"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","8","0.05736213"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","9","0.05661392"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","10","0.05589246"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","11","0.05519932"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","12","0.05453637"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","13","0.05390581"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","14","0.05331037"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","15","0.05275347"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","16","0.05223961"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","17","0.05177504"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","18","0.0513693"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","19","0.05103951"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","1","20","0.0508383"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","0","0.0642789"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","1","0.06335467"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","2","0.0624497"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","3","0.06156463"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","4","0.06070016"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","5","0.05985703"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","6","0.05903611"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","7","0.05823832"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","8","0.05746473"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","9","0.05671652"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","10","0.05599506"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","11","0.05530192"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","12","0.05463897"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","13","0.05400841"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","14","0.05341297"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","15","0.05285607"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","16","0.05234221"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","17","0.05187764"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","18","0.0514719"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","19","0.05114211"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","2","20","0.0509409"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","0","0.0643815"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","1","0.06345727"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","2","0.0625523"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","3","0.06166723"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","4","0.06080276"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","5","0.05995963"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","6","0.05913871"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","7","0.05834092"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","8","0.05756733"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","9","0.05681912"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","10","0.05609766"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","11","0.05540452"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","12","0.05474157"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","13","0.05411101"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","14","0.05351557"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","15","0.05295867"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","16","0.05244481"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","17","0.05198024"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","18","0.0515745"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","19","0.05124471"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","3","20","0.0510435"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","0","0.0644841"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","1","0.06355987"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","2","0.0626549"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","3","0.06176983"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","4","0.06090536"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","5","0.06006223"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","6","0.05924131"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","7","0.05844352"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","8","0.05766993"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","9","0.05692172"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","10","0.05620026"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","11","0.05550712"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","12","0.05484417"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","13","0.05421361"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","14","0.05361817"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","15","0.05306127"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","16","0.05254741"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","17","0.05208284"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","18","0.0516771"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","19","0.05134731"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","4","20","0.0511461"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","5","0","0.0645867"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","5","1","0.06366247"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","5","2","0.0627575"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","5","3","0.06187243"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","5","4","0.06100796"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","5","5","0.06016483"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","5","6","0.05934391"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","5","7","0.05854612"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","5","8","0.05777253"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","5","9","0.05702432"
"fig-convergence","Small-M","CI-DMOEA","CI-DMOEA","5","10","0.05630286"
